"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"FATTY ACID BETA-OXIDATION%GOBP%GO:0006635",0.721556886227545,0.834167510567101,-0.306026987709876,-0.855825788844798,240,51,"CRAT, ABCD1, HSD17B10, ACADVL, ACADS, IVD, ACAT2, DECR2, PPARD, EHHADH, GCDH"
"EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT%GOBP%GO:0035850",0.450127877237852,0.735170520427468,-0.414600530619066,-1.00024254916322,175,24,"JAG1, CD34, PODXL, ACTA2"
"REGULATION OF CELL KILLING%GOBP%GO:0031341",0.214765100671141,0.631533302497687,-0.371305876352946,-1.14750539394499,63,92,"ITGAM, ICAM1, HLA-H, HLA-F, RASGRP1, ARG1, NECTIN2, CRTAM, CD59, HLA-E, IL12RB1, IL10, HLA-B, ULBP2, HLA-A, KLRC2, DNASE1L3, STAP1, MICA, KIR2DL4"
"HOMOLOGOUS RECOMBINATION%GOBP%GO:0035825",0.916913946587537,0.935508080806136,0.276363994920001,0.720203470055829,617,57,"EME1, NBN, ATM, MLH3, CCNB1IP1, MRE11, TOP2B, TEX11, NUCKS1, FANCM"
"MEIOSIS I%GOBP%GO:0007127",0.838068181818182,0.884034014668659,0.29006040192006,0.800042421313704,589,92,"EME1, FMN2, CENPC, ATM, CCNA1, MLH3, CCNB1IP1, SYCE1, MRE11, SIRT7, TOP2B, TEX11, FANCM, HORMAD1, RAD21, BTBD18, MYBL1, IHO1, RAD50, CNTD1, STAG3, MEIOB, SLC25A31, PSMC3IP"
"MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0071985",0.735649546827795,0.838285921362566,0.324488301223323,0.828707347976183,486,48,"UVRAG, MITD1, TMEM50B, CHMP4A, CHMP2A, TSG101, LAPTM4B, SORT1, EXPH5, LEPROTL1, STAM, VTA1"
"PHAGOCYTOSIS, ENGULFMENT%GOBP%GO:0006911",0.265789473684211,0.664896579156722,-0.44616939167214,-1.1373769046624,100,30,"ITGAM, CDC42, THBS1, GULP1, MYH9"
"CELLULAR RESPONSE TO ALCOHOL%GOBP%GO:0097306",0.571005917159763,0.779560236629539,0.355549301783807,0.924101821979832,385,54,"ADCY7, PTCH1, MLC1, CREB1, SFRP1, ADCY2, SPIDR, ADCY5, LARP1, CDH1, CFTR, PTGER2, LRP6, SCNN1D, ADCY8, GNG2, TNFSF4, PTGFR, BLM"
"REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE%GOBP%GO:0003073",0.292307692307692,0.673587379473177,-0.380832977803649,-1.0776923262269,94,55,"ENPEP, TPM1, ACE, ADRA1B, ECE1, EMP2, NOS3, GSK3A, TNNI3"
"REGULATION OF NEURONAL SYNAPTIC PLASTICITY%GOBP%GO:0048168",0.280112044817927,0.670049724303991,-0.420176456272364,-1.12229172305391,99,37,"ARC, SYAP1, NETO1, RAB3A, FXR2, DBN1"
"INORGANIC ANION TRANSMEMBRANE TRANSPORT%GOBP%GO:0098661",0.466187050359712,0.740073300859776,0.364571069981144,0.976820971739314,323,70,"SLC1A3, GABRB3, ANO2, GABRG1, SLC20A2, CLCN3, SLC20A1, GABRA2, GLRA3, SLC26A9, GABRB1, SLC12A9, SLC12A4, SLC12A2, SLC12A1, GABRQ, GABRB2, CFTR, SLC37A2, GABRA5, ANO9, GABRG3, SLC12A7, ANO4, GABRR3, VDR"
"REGULATION OF CALCINEURIN-MEDIATED SIGNALING%GOBP%GO:0106056",0.461538461538462,0.738955036816544,-0.372430732035762,-0.977179992694956,179,32,"FHL2, LMCD1, SLC9A1, CIB1, PPP3CA, PPP3CC, ATP2B4, CAMTA1, DYRK2, CHP2, RCAN1"
"MONOCARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0072329",0.593959731543624,0.781998745557182,-0.296854671178865,-0.917417035629448,176,92,"CYP26B1, CYP26A1, CRAT, ABCD1, HSD17B10, NUDT7, ACADVL, ACADS, IVD, ACAT2, DECR2, PPARD, EHHADH, CYP26C1, GCDH, AKR1A1, NUDT8"
"NEGATIVE REGULATION OF ENDOCYTOSIS%GOBP%GO:0045806",0.686943620178042,0.81691945980351,0.328589812115826,0.856303741662564,462,57,"SIRPA, APOC1, SNX3, PRKD1, ATXN2, PICALM, RAC1, PSEN1, SYT11, LRPAP1, APPL1, FCGR2B, MTMR2, NECAB2, HMGB1"
"VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048010",0.550387596899225,0.771425807198401,-0.365405648060918,-0.921640163994373,212,28,"BCAR1, PRKD2, SULF1, FLT4, MAPKAPK2, PTK2B, PGF"
"REGULATION OF THE FORCE OF HEART CONTRACTION%GOBP%GO:0002026",0.861809045226131,0.90016892300733,-0.312593954417773,-0.713074346859648,342,18,"PLN, SLC9A1, ATP2B4, RYR2"
"DEOXYRIBOSE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:0046386",0.816582914572864,0.872490860837302,-0.326915204892695,-0.745743297056203,324,18,"NT5M, NEIL1, NUDT18, NTHL1"
"PROTEIN PROCESSING%GOBP%GO:0016485",0.430647291941876,0.731717200355198,0.339358588253327,1.00014849141718,325,156,"EEF1AKMT4-ECE2, CTSL, CLN5, MME, CASP2, SEC11A, CTSZ, OGT, PTCH1, OMA1, ASPH, CPE, FXN, CUZD1, SEC11C, CASP1, CTSS, PCSK4, XPNPEP3, GRIN2A, YIPF5, LONP2, KLK6, SLC30A5, ADAMTS3, NLRC4, SPCS2, ADAM17, PSEN1, BACE1, TLL2, PCSK1, MYRFL, ZMPSTE24, ADAM10, RIPK2, SDE2, KEL, PGK1, ATG4C, CASP3, SPPL3, HGFAC, MYRF, CPZ, PHEX"
"LIMB MORPHOGENESIS%GOBP%GO:0035108",0.60806916426513,0.787777200249234,-0.327070168490829,-0.89881822910663,210,44,"CYP26B1, TBX2, ECE1, MAP3K20, TBX3, ZNF358"
"LEUKOCYTE MIGRATION%GOBP%GO:0050900",0.0176991150442478,0.480864010704557,-0.399872798508351,-1.3822820723776,3,176,"SELE, CXCL8, IL6, CX3CL1, ICAM1, CXCL2, CXCL10, CXCL3, CD34, MYO1G, PPBP, TREM1, ITGA3, CXCL1, PECAM1, ITGB1, F11R, ASB2, PPIA, CRTAM, CCL14, ADGRE2, CCL20, EMP2, VCAM1, MYH9, ITGA6, TRPM4, NINJ1, ALOX5, ITGA4, CCL8, IL10, CXCR2, FCER1G, NEDD9, BSG, SELP, LGALS3, S1PR1"
"FACE DEVELOPMENT%GOBP%GO:0060324",0.264851485148515,0.664135163516352,-0.525349861731588,-1.16133997939454,106,16,"RRAS, CLDN5, TBX1, CRISPLD2"
"MAINTENANCE OF LOCATION IN CELL%GOBP%GO:0051651",0.0288600288600289,0.480864010704557,0.586725230394253,1.59727668137165,19,81,"TMSB4Y, RANGAP1, TWF1, HSP90B1, HSPA5, SORL1, SIRT1, HK1, CCDC88A, CALR, GPSM2, HNRNPU, SCIN, BDH2, SRI, UVRAG, VPS13C, MORC3, AKT1, OS9, FTL"
"MRNA DESTABILIZATION%GOBP%GO:0061157",0.197976878612717,0.613521401562487,0.42791148656231,1.15863731408887,136,78,"GIGYF2, FXR1, YTHDF3, PAN3, METTL14, CNOT6L, TUT4, CNOT1, RC3H2, CNOT4, PAN2, RC3H1, DCP2, AGO2, TARDBP, FTO, CNOT7, KHSRP, PNLDC1, EXOSC2, CNOT6, PATL1, METTL16, AGO1, ALKBH5, DCP1A, CELF1, DCPS, YTHDF2, ZC3H12D, PUM1, CNOT10"
"EYE DEVELOPMENT%GOBP%GO:0001654",0.105670103092784,0.549821869604179,0.407304867837096,1.22106012342404,81,183,"MAF, SOX9, CHRDL1, NF1, PAX6, SOX2, MEGF11, ACVR2B, NIPBL, HIPK2, NRL, PDE6B, SIX3, RORB, GPM6A, ALDH1A3, ABI2, PITX2, USP45, FREM2, CRB2, NPHP1, PHACTR4, DZANK1, NES, MDM1, SIPA1L3, MED1, VEGFA, MYO7A, DSCAM, EFEMP1, WNT5A, TSPAN12, CHD7, CRYGS, HDAC1, SH3PXD2B, HDAC2, PBX3, SALL2, OPN4, RARG, SKI, ATF4, UNC45B"
"SPERM CAPACITATION%GOBP%GO:0048240",0.967159277504105,0.972883028826506,0.261433666353011,0.591548140975742,588,23,"PCSK4, CFTR, DEFB1, PRKACA, ELSPBP1, ABHD2, CATSPERD, CATSPER3, ROPN1, CATSPER4, C2CD6, SLC26A3, CATSPER2, CATSPERE"
"REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002637",0.230547550432277,0.641790429042904,-0.418712636329666,-1.15065997008208,79,44,"TFRC, IL6, PARP3, RBP4, HLA-E, IL10, MAD2L2, TNFRSF4, SHLD2, PHB2, FCRL3"
"POSITIVE REGULATION OF NEUROTRANSMITTER TRANSPORT%GOBP%GO:0051590",0.944262295081967,0.954890749922896,0.299583474751546,0.635608667639155,575,17,"BGLAP, NLGN1, BAIAP3, PRKN, RAB3GAP1"
"NEGATIVE REGULATION OF PROTEIN BINDING%GOBP%GO:0032091",0.396011396011396,0.714023987819859,0.384938284736677,1.02615316790178,277,67,"IFIT2, TMBIM6, BAG2, AKT1, MITD1, NES, STYX, DAB2, DNAJB2, EFHB, TFIP11, GOLGA2, GNL3L, RALB, LRPAP1, AURKA, PTPRF, ATP2A2"
"POSITIVE REGULATION OF JUN KINASE ACTIVITY%GOBP%GO:0043507",0.0727272727272727,0.517789512534424,0.611781788453119,1.39224602014814,43,26,"ARHGEF5, TAOK3, TRAF6, RPS3, MAP3K5, SASH1, MAP3K7, WNT5A, TRAF2, MAP3K13, TNFRSF11A, MAP3K4"
"NEGATIVE REGULATION OF MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0048025",0.0559322033898305,0.512973552854394,0.702345304856539,1.44171155205476,32,15,"SRSF6, SRSF7, SFSWAP, SRSF10, SRSF9, PTBP1, U2AF2"
"PROTEIN EXIT FROM ENDOPLASMIC RETICULUM%GOBP%GO:0032527",0.0297520661157025,0.480864010704557,0.668409918063482,1.52111596947731,17,26,"HSP90B1, HERPUD1, OS9, LMAN1, DERL2, SEL1L, DERL1, FAF2, SELENOS, SYVN1, RHBDD1, SURF4"
"REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002706",0.605191256830601,0.786861239240779,0.315741204341624,0.914134132243678,442,132,"FOXJ1, HLA-C, AP1G1, HSPD1, HLA-DRA, HLA-DRB1, KLRK1, SVEP1, NCKAP1L, MICB, PTPRC, KMT5B, TRAF6, RAET1G, RIF1, ZBTB1, KMT5C, IL18, FBXO38, MAP3K7"
"MIRNA METABOLIC PROCESS%GOBP%GO:0010586",0.846733668341708,0.89018857241742,-0.321433007025784,-0.733237570032197,336,18,"ZC3H12A, ELOB"
"LYSOSOME LOCALIZATION%GOBP%GO:0032418",0.272463768115942,0.668320866022015,-0.409057275361449,-1.10520422773077,93,41,"RAB3A, RAB34, PLEKHM2, MYH9, NR4A3, RNF167, LAMTOR1, BORCS8, GRP"
"INTRACELLULAR CALCIUM ION HOMEOSTASIS%GOBP%GO:0006874",0.299242424242424,0.673804370232942,-0.309735518616134,-1.04552789399626,78,145,"EDNRA, PLN, PML, STC1, CDH23, CDH5, CCL14, KCTD17, ATP7B, TGM2, FKBP1B, PTH1R, ATP2B2, HRC, SLC8B1, CALB2, MICU3, HCRTR1, TRPC1, CAV1, CHRNA7, CCL8, MICU1, CAV2, MCU, MCUB, TNNI3, STIM1, MCUR1, TUNAR, ATP2B4, CCL19, GPER1, C19orf12, TRPC4, CXCL12, RYR2"
"POSITIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032757",0.37370753323486,0.7012463931292,0.394895826531425,1.03285510195615,252,58,"TLR4, HSPA1A, HSPA1B, TLR7, SYK, DDIT3, MYD88, PYCARD, TLR3, TLR1, LILRA2, AFAP1L2, TLR5, CD2, IL17D"
"ORGANOPHOSPHATE ESTER TRANSPORT%GOBP%GO:0015748",0.714084507042254,0.831091845216106,0.305330951162283,0.865329619904631,506,115,"APOE, TNFAIP8L3, APOC1, PLTP, SLC17A9, LRRC8B, ABCC4, PLSCR4, ATP8A1, EPG5, PITPNC1, APOA1, SLC44A4, PRELID3B, PITPNB, SLC25A25, ATP11A, ABCA1, SLC25A33, ABCC11, PCTP, SLC25A36, SCARB2, ABCC1, PITPNA, SCP2, ATP8B4, OSBPL8, SLC37A2, SLC33A1"
"DETECTION OF VISIBLE LIGHT%GOBP%GO:0009584",0.0662251655629139,0.512973552854394,0.661924980483164,1.42953000824801,39,18,"RPE65, CACNA1F, PDE6B"
"SYNAPSE ASSEMBLY%GOBP%GO:0007416",0.0260115606936416,0.480864010704557,0.616731518971031,1.67599510636825,17,80,"NLGN4Y, GABRB3, GABRG1, SLITRK1, GPM6A, CDH2, PTPRD, NLGN3, DNER, LRRC4, NRCAM, ADGRL3, DSCAM, WNT5A, SRGAP2, GABRA2, NLGN1, SHANK2, PCDHB14, PLXNB2, CDH1, PCDHB6, PTEN, GABRB2, GABRA5, PCDHB3, DNM3, PCDHB13, RYK, FBXO45, GABRG3, PCDHB9"
"PROTEINOGENIC AMINO ACID CATABOLIC PROCESS%GOBP%GO:0170040",0.941984732824428,0.952893997865984,0.27738675712347,0.699057451720538,616,44,"DDAH1, PIPOX, SHMT1, ALDH4A1, AGXT, GLUD1, CDO1, SDSL, QDPR"
"ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002478",0.0318979266347687,0.480864010704557,0.634787372532805,1.52512739968156,19,33,"HLA-DQA1, CTSL, HLA-DPB1, HLA-DPA1, HLA-DRA, HLA-DRB1, CTSF, PIKFYVE, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DMA, CTSS"
"NEGATIVE REGULATION OF AMIDE METABOLIC PROCESS%GOBP%GO:0034249",0.17753120665742,0.59952498849241,0.410682183644591,1.17857928989818,127,122,"GIGYF2, APOE, SORL1, EIF2AK3, BIN1, DDX6, CALR, SESN2, LSM14A, TSC1, CLU, TNRC6B, RPS3, EIF4EBP1, CNOT1, EIF2S1, SHMT1, TPR, CSNK2A1, TOB1, AGO2, PAIP2B, TYMS, PRKAA1, PRNP, UNK, PARP16, CAPRIN1, TNRC6A, EPRS1, NCL, TRIM2, EIF4EBP2, LARP1, AGO1, ATF4, CPEB4, EIF4E2, RBM4, EIF4A3, LIMD1, RPL13A"
"ARACHIDONIC ACID METABOLIC PROCESS%GOBP%GO:0019369",0.612426035502959,0.789678027464421,0.346350750848931,0.900194033001352,413,54,"PTGES3, CBR1, CYP4F12, CYP2J2, TBXAS1, PLA2G4B, PTGDS, PTGS1, CYP2U1, PLA2G4C, CYP4F2, EPHX1"
"POTASSIUM ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:1990573",0.257668711656442,0.658860640295616,0.457248760357738,1.14129661994488,167,40,"ATP1A4, ATP1A2, HCN2, KCNJ16, KCNJ4, ATP1B2, KCNH2, SLC12A4, SLC12A2, SLC12A1, KCNJ2, KCNJ10, KCNJ13, SLC12A7, ATP12A, KCNJ14"
"RESPONSE TO ORGANOPHOSPHORUS%GOBP%GO:0046683",0.181818181818182,0.603582186322316,0.453342499283818,1.20142950236373,125,65,"HSP90B1, TRPV1, EZR, P2RY1, TLR7, TRIM16, NT5E, HCN2, TYMS, CRHBP, RYR3, RAP1A, ENPP1, P2RY12, CFTR, IGFBP5, AQP1"
"CELLULAR MODIFIED AMINO ACID METABOLIC PROCESS%GOBP%GO:0006575",0.294339622641509,0.673587379473177,-0.319437952074402,-1.06456806573689,77,136,"CPT1C, GGT5, GSTM1, PLA1A, SOD1, HAGH, CKMT1B, VNN2, GGT1, OSBPL5, SLC25A16, SLC25A32, SLC19A1, DHFR, CRAT, FTCD, PLA2G3, GSTT1, DPEP1, LPCAT4, PLSCR1, FPGS, G6PD, CPT1B, MTHFD1, ASS1, PANK4, ABHD12, GSTO1, GSTM4"
"ENDOPLASMIC RETICULUM ORGANIZATION%GOBP%GO:0007029",0.345323741007194,0.696340585727731,0.382427409190008,1.04621445560282,239,83,"EIF2AK3, GRAMD2A, TOR1AIP2, LNPK, TRAM1, VCPIP1, EMC1, ATL1, GET1, NOMO3, MAPK15, TMCC1, TRDN, TMEM170A, GET4, MIA3, CAMLG, ZFYVE27, CCDC47, RETREG3, EMC10, SEC16B, TMCO1, DNM1L, GAK, EMC7, GET3"
"TELOMERE MAINTENANCE%GOBP%GO:0000723",0.203147353361946,0.621397716582333,0.41989763678669,1.15424854319929,141,87,"PTGES3, HSP90AB1, INO80D, NBN, YY1, NFRKB, RIF1, CTC1, ATM, RPA2, TFIP11, INO80E, MRE11, RTEL1, NHP2, DCLRE1C, PARP1, SMC6, TERF1, ACTR8, RPA1, RFC1, NSMCE2, TERF2, HUS1, TERF2IP, RAD50, SMC5, TELO2"
"POSITIVE REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002639",0.19047619047619,0.609233928779014,-0.448455106494784,-1.19782402528073,67,37,"TFRC, IL6, RBP4, HLA-E, IL10, MAD2L2, TNFRSF4, SHLD2"
"REGULATION OF CD8-POSITIVE, ALPHA-BETA T CELL ACTIVATION%GOBP%GO:2001185",0.457070707070707,0.73630063441795,-0.426874958740408,-0.996364342315454,180,20,"ZBTB7B, IRF1, CRTAM, HLA-E, HLA-A"
"REGULATION OF IMMUNE RESPONSE TO TUMOR CELL%GOBP%GO:0002837",0.592715231788079,0.781998745557182,0.41784326951244,0.902397567888267,357,18,"HSPD1, HLA-DRB1, FBXO38"
"HEART LOOPING%GOBP%GO:0001947",0.314285714285714,0.685081016184695,-0.404420434550764,-1.08797136644406,109,40,"TBX2, SRF, SOX17, SOX18, MICAL2, DLL1, ENG, TGFBR2, NPHP3, SMO, SETDB2"
"MITOTIC G2/M TRANSITION CHECKPOINT%GOBP%GO:0044818",0.22154779969651,0.635218873055394,0.45708197183609,1.16476134194871,145,47,"TAOK3, NBN, MRNIP, NABP1, ATM, CHFR, INTS3, MRE11, RAD17, ZNF830, CDC14B, INIP, DONSON, HUS1, NOP53, RAD50, BLM, BARD1, PLK1, RINT1"
"NEGATIVE REGULATION OF STEROID METABOLIC PROCESS%GOBP%GO:0045939",0.794407894736842,0.85985206051017,0.342814776030179,0.765052490761396,482,21,"APOE, ERLIN2, REST, DKK3, CYP27B1, BMP2, WNT4, UGT1A1, ERLIN1, GFI1"
"CALCIUM-MEDIATED SIGNALING%GOBP%GO:0019722",0.348754448398576,0.696818739129611,-0.317823926987144,-1.03169152496363,97,120,"SELE, CXCL8, ACKR3, CHRM3, CCL20, VCAM1, FKBP1B, SLC9A1, CAMKK2, FPR2, HRC, TRPM4, PPP3CA, LRRK2, PPP3CC, MCTP2, CXCR2, SELP, MCU, TNNI3"
"GENITALIA DEVELOPMENT%GOBP%GO:0048806",0.59866220735786,0.783719113670603,0.412290550765201,0.896443869089175,357,19,"NIPBL, SHH, WNT5A, CHD7, LRP2, LHCGR, DCANP1, NEUROG1, PTPN11, TIFAB"
"ENDODERMAL CELL DIFFERENTIATION%GOBP%GO:0035987",0.0485714285714286,0.510812231247014,-0.550555048830302,-1.47138794546848,16,38,"COL4A2, LAMA3, FN1, COL8A1, COL6A1, SOX17, ITGA5, MMP14, COL7A1, ITGB5, INHBA, ITGA4, LAMB1, MMP15, RTF1"
"REGULATION OF JNK CASCADE%GOBP%GO:0046328",0.255586592178771,0.656611143060576,0.390063281867613,1.10955681358864,182,116,"SIRPA, NCOR1, TAOK3, DNAJA1, HIPK2, EGFR, TNFRSF19, CYLD, PYCARD, TLR3, TNIK, ZMYND11, TGFBR3, NAIP, DUSP10, MARVELD3, MAP3K5, NCF1, DVL3, MTURN, CARD9, PHLPP1, KLHL31, MEN1, ANKRD6, RASSF2, APP, PLCB1, FCGR2B, ZNF622, MAPK8IP3, PRKN, GSTP1, HMGB1, PDCD4, F2RL1, MAP4K4, WNT7B, FKTN, PTPN22, ULK4, GADD45G"
"REGULATION OF ASTROCYTE DIFFERENTIATION%GOBP%GO:0048710",0.566889632107023,0.776852367770142,0.443386426964443,0.927926902676396,338,16,"NOTCH1, SERPINE2, BIN1, QKI"
"IN UTERO EMBRYONIC DEVELOPMENT%GOBP%GO:0001701",0.618263473053892,0.791686948919719,0.350535467471071,0.901301370060108,412,51,"STIL, ZNF568, BMP7, ACVR1C, RBPJ, VEGFA, ZP3, CHD7, FLCN, ADAM10, HINFP, ARNT2, FGFR2, HORMAD1"
"LYMPH VESSEL DEVELOPMENT%GOBP%GO:0001945",0.444723618090452,0.735170520427468,-0.441554319535401,-1.00725255097211,176,18,"TIE1, FOXC2, TBX1, SOX18, ACVRL1, TMEM204, FLT4"
"NEGATIVE REGULATION OF INTRACELLULAR TRANSPORT%GOBP%GO:0032387",0.164086687306502,0.588592394718308,0.502659453036401,1.24386777192848,105,39,"RANGAP1, YOD1, DERL3, SUMO1, SNX3, CRYAB, OS9, DERL2, ARFIP1, TPR"
"REGULATION OF ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:1903115",0.251282051282051,0.654874224874225,-0.445523669954648,-1.1689605048756,97,32,"PLN, STC1, DSP, AKAP9, PDE4D, MYLK2, TRPM4, CAV1, JUP, SCN5A, PKP2, RYR2"
"PROTEIN TRIMERIZATION%GOBP%GO:0070206",0.924757281553398,0.940306959367716,-0.298540343706698,-0.656496098952962,380,15,"ITLN1"
"POSITIVE REGULATION OF MITOCHONDRIAL TRANSLATION%GOBP%GO:0070131",0.963592233009709,0.970070682471276,-0.273927094524826,-0.602371078964606,396,15,"RPUSD3, FASTKD2, COA3, FASTKD3, UQCC2, MRPS27, RCC1L, NGRN"
"POSITIVE REGULATION OF FATTY ACID BIOSYNTHETIC PROCESS%GOBP%GO:0045723",0.0477386934673367,0.510812231247014,-0.65626545894123,-1.49704131154002,18,18,"PTGS2, APOC2, IL1B, ABCD1, PLA2G3, MLXIPL"
"NUCLEAR PORE ORGANIZATION%GOBP%GO:0006999",0.0474576271186441,0.510812231247014,0.709807703172225,1.4570296951154,27,15,"FXR1, TPR, NUP54, TMEM170A, NUP205, NUP98, NUP153, NDC1, NUP93, AHCTF1, NUP35"
"REGULATION OF TRANSCRIPTION BY RNA POLYMERASE III%GOBP%GO:0006359",0.278688524590164,0.669829382967379,0.500528645730463,1.15109843792512,169,27,"TENM1, SF3B1, ICE2, ICE1, SMARCA5, BAZ1B, ERCC6, POLR3C, DEK, POLR3F"
"HEXOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0008645",0.0633245382585752,0.512973552854394,-0.578533243860198,-1.45841885064439,23,29,"SLC2A4, PPBP, TRARG1, SLC50A1, SLC2A6, RAB4B, PPARD, SLC2A8, SLC2A3, SLC45A1, SLC2A1"
"NEGATIVE REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050765",0.406354515050167,0.720001180265953,0.497261141769526,1.04067685215932,242,16,"SIRPA, SNX3, SYT11, APPL1, FCGR2B, HMGB1"
"PROTEIN POLYMERIZATION%GOBP%GO:0051258",0.174285714285714,0.599001346935503,0.428094942795837,1.17726684988056,121,89,"NEDD1, SLAIN1, AIF1, TUBGCP2, TPPP3, TTC17, INF2, RAC1, MAP4, PREX1, ZNF207, CHMP4A, CHMP2A, GOLGA2, COBL, SPIRE1, NIN, DIAPH3, TUBGCP4, ARHGAP6, WASHC5, PRKN, MAPT, DNM2, WASF3, WAS, CEP192, CASQ1, UBE2S, WASHC3"
"BMP SIGNALING PATHWAY%GOBP%GO:0030509",0.0122137404580153,0.480864010704557,0.721008178173798,1.8170519203247,7,44,"USP9Y, ACVR2B, SMAD5, BMP7, TMEM100, TGFBR3, SMAD1"
"ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0072599",0.087719298245614,0.530914432363072,0.559146355681191,1.3433938108739,54,33,"HSPA5, SRP9, SRPRB, CHMP4A, SEC63, SEC62, SPCS2, GET4, EDEM1, MAN1A1, RAB3GAP2, SRP19, RAB3GAP1, SRP72, SEC61A2, ZFAND2A"
"REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051153",0.417168674698795,0.725160835224016,0.39345271325032,1.01014531176012,276,50,"BHLHE41, FRS2, SOX6, MAML1, XBP1, LMOD3, TMEM119, DMPK, SMAD4, HDAC9, ATP11A, HDAC1, SMYD1, EFNB2"
"NUCLEAR-TRANSCRIBED MRNA POLY(A) TAIL SHORTENING%GOBP%GO:0000289",0.638613861386139,0.79511322620586,-0.378635422585589,-0.87694007096246,257,19,"ZFP36, SAMD4A, TNKS1BP1"
"G PROTEIN-COUPLED ACETYLCHOLINE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007213",0.527638190954774,0.767201393879765,-0.417958464396853,-0.953426817128815,209,18,"CHRM3, AGRN, CHRM2, OPRM1, CDK5R1, CHRM5"
"NUCLEOCYTOPLASMIC TRANSPORT%GOBP%GO:0006913",0.00383631713554987,0.379426847662142,0.556225201867612,1.67410770686153,2,192,"IPO5, XPO1, RANGAP1, BACH2, NUP210, YTHDC1, CALR, NUP214, NCBP1, SYK, NCBP3, TSC1, HIKESHI, XPOT, NXF1, APPL2, AKT1, NUP88, RGPD3, SMG7, NUP58, ANP32A, KPNA4, FAM53B, TNPO1, EIF4E, AKIRIN2, CHTOP, HNRNPA2B1, RPAIN, NXT2, TPR, HTATIP2, PCID2, THOC1, NUP54, ZC3H11A, STK4, RGPD8, FAM53C, NCBP2, WASHC4, CDKN1B, PABPN1, SMG1, NPM1, POM121B, SARNP, PHAX, NUP205, MAGOH, XPO7, NUP50, RAN, SRSF3, MCM3AP, NUP98, ALKBH5, NUP155, APPL1, UPF2, MDN1, HNRNPA1, CASC3, TNPO3, PTTG1IP, NUP153, KPNA5, EIF4A3, NUP42, NUP62, NXF3, STK3, DDX39B, TSC2, THOC3, DDX25, NDC1, FYTTD1, DDX39A, XPO4, CBLB, THOC2, LTV1, SDAD1, XPO5"
"PLATELET AGGREGATION%GOBP%GO:0070527",0.00282485875706215,0.379426847662142,-0.725269044331193,-1.91760230211859,0,36,"VCL, ACTN1, MYL9, FLNA, HBB, SLC6A4, FGL1, MYL12A, STXBP1, TLN1, PPIA, FERMT3, CLIC1, ACTG1, MYH9, UBASH3B, CSRP1"
"POSITIVE REGULATION OF NEURON PROJECTION DEVELOPMENT%GOBP%GO:0010976",0.151260504201681,0.569227137847316,0.435002584715526,1.20710637139305,107,95,"DDR2, TWF1, APOE, MDK, FUT9, SNX3, PRKD1, BMP7, PTK6, EP300, MARK2, DPYSL3, AVIL, SETX, COBL, WNT5A, KIDINS220, ATP1B2, CBFA2T2, NLGN1, NDNF, CAPRIN1, PLXNB2, DDR1, RAP1A, SCARB2, CNTF"
"PROTEIN REFOLDING%GOBP%GO:0042026",0.00327332242225859,0.379426847662142,0.807355762427722,1.83937579274819,1,24,"HSPA1A, HSPA5, HSPA1B, HSPA6, HSPD1, HSPB1, DNAJA1, CRYAB, HSPA8, HSPA7, DNAJA4, HSPA1L, DNAJB2, HSPA9"
"NEGATIVE REGULATION OF CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:1902807",0.375384615384615,0.702199240378895,-0.352422029457309,-1.01337879752938,121,61,"CDK2, PLK3, PML, SUSD2, KANK2, KLF4, INHBA, TP53, MDM2, RBL2, FHL1, CDKN1A, PIDD1, CCL2, GTSE1"
